instance name;fleet name;opt?;RN solved?;UB;LB tree;LB root;LB root+cuts;time [s];time root [s];time root+cuts [s];time limit [s];BB nodes;routes;Pieces RN;Pieces BPC
Rdp107;1vehc2pcs50bp;false;true;1E+11;18629.8;18415.8;18588.5;3600;91.6195;1476.27;3600;40;0;0,409120,678116,1063382,2207061,3599469,3670461,1789286,293913,5956;0,11592285,19853918,31402799,68019970,120173767,131990132,69098171,11863208,228284
Rdp108;1vehc2pcs50bp;false;true;1E+11;17222.2;17076.7;17222.2;3600;311.79;3441.27;3600;1;0;0,493644,723742,1394979,3051499,6520062,9200437,6476808,1817318,164689,2859;0,4381510,6971617,13434406,29726889,65496101,97774080,72315364,21168584,1763388,19062
Rdp109;1vehc2pcs50bp;false;true;1E+11;18948.9;18642.6;18843.4;3600;3.17627;67.8745;3600;1892;0;0,10215,26241,90250,232471,342943,248091,79748,8656,143;0,11742713,22389518,75985240,238042678,408816059,341051298,115242037,10859463,156333
Rdp110;1vehc2pcs50bp;false;true;1E+11;18119.2;17895.1;18059;3600;18.458;354.474;3600;249;0;0,58025,119647,271618,708678,1381007,1363974,567122,77022,2590;0,9732591,17968762,37731389,102849414,221618713,244608042,105212544,14370428,431687
Rdp111;1vehc2pcs50bp;false;true;1E+11;18612.4;18384.1;18567.5;3600;53.7782;871.94;3600;88;0;0,153222,280548,617511,1397505,2574536,2640686,1320704,325535,28176,19;0,9041998,15415498,32645642,76469291,151457466,165591290,85793842,21422178,1617637,1609
Rdp112;1vehc2pcs50bp;false;true;1E+11;17441.4;17295.4;17439.8;3600;150.295;2839.26;3600;2;0;0,854329,896237,1766184,3761881,7323889,8482164,4288050,655161,11725;0,18594674,17377514,31966662,65344113,128301081,155227699,82088463,13298749,214057
Rdp201;1vehc2pcs50bp;true;true;13370.5;13370.5;13323.8;13370.5;46.5933;6.21014;33.9458;3600;3;1: (0 2 42 15 43 37 100 91 93 101 ) ,2: (0 5 83 45 82 47 36 49 46 48 101 ) ,3: (0 21 73 57 87 97 96 13 101 ) ,4: (0 27 31 63 64 11 19 62 88 7 18 8 84 17 60 89 101 ) ,5: (0 28 12 29 76 50 3 68 54 4 55 25 24 80 101 ) ,6: (0 33 65 71 9 51 81 79 78 34 35 77 101 ) ,7: (0 52 69 30 90 10 20 66 32 70 1 101 ) ,8: (0 53 40 26 101 ) ,9: (0 72 39 67 23 75 22 41 56 74 58 101 ) ,10: (0 95 59 92 98 14 38 44 16 61 86 85 99 94 6 101 ) ,;0,0,29769,130674,269966,376389,425377,446846,416486,326757,221028,123591,54828,17868,4029,800,249,63,25,3;0,0,80365,562066,1545827,2441837,2946954,3258028,3171114,2602996,1859832,1079528,491310,166995,35483,5100,264,63,25,3
Rdp202;1vehc2pcs50bp;false;true;12303.2;12298.3;12187.2;12292.7;3600;77.8675;2726.79;3600;6;1: (0 26 39 67 23 41 22 75 56 74 72 21 58 101 ) ,2: (0 27 69 31 88 30 90 10 32 70 1 101 ) ,3: (0 28 76 3 79 78 81 9 51 20 66 35 34 77 101 ) ,4: (0 40 73 2 87 57 43 97 95 13 101 ) ,5: (0 50 33 65 71 29 68 54 4 55 25 24 80 12 101 ) ,6: (0 52 7 82 48 47 36 45 8 18 83 84 5 60 89 101 ) ,7: (0 62 63 11 19 64 49 46 17 91 100 37 98 93 101 ) ,8: (0 94 59 92 42 15 14 38 44 16 61 86 85 99 96 6 53 101 ) ,;0,0,36612,191948,536396,1054458,1712908,2535664,3131616,3330984,3225711,2725064,1992150,1216795,603031,238026,71036,15383,1727,192,14;0,0,180153,1806003,7461945,18432611,36232213,61170764,87713226,108279660,116933854,107842256,84688809,57012047,31960099,15116635,5756344,1622846,307156,30035,1109,6
Rdp203;1vehc2pcs50bp;false;true;1E+11;10840.2;10738.6;10840.2;3600;278.821;2961.5;3600;1;0;0,0,44929,209267,564459,1300921,2431846,3707619,4763423,5581345,6108981,6100978,5534927,4314626,2761976,1397831,580432,211440,76974,28136,9026,2481,546,92,14;0,0,97231,743146,2940826,7851770,15799795,25213069,34594317,43392860,50427313,53687274,52891700,45798563,32567513,18065369,7322869,2180500,507192,120741,21742,3187,575,94,14
Rdp204;1vehc2pcs50bp;false;false;1E+11;9101.02;9101.02;9101.02;3600;3600;3600;3600;1;0;0,0,52847,248284,622980,1728097,4064608,7872747,12957423,18683403,24530854,30529446,36051944,39904430,41453815,39941277,34981957,27616879,19320571,11391796,5301228,1780058,403372,66633,8743,695,57,6,1;0,0,52214,231698,521948,1391727,3268756,6333463,10439112,15056492,19787489,24609204,29051751,32144802,33469385,32384490,28518088,22594667,15851399,9376035,4377403,1495471,351697,63581,8710,695,57,6,1
Rdp205;1vehc2pcs50bp;true;true;11553.5;11553.5;11442.2;11550.3;1175.1;64.6496;847.676;3600;3;1: (0 5 83 45 82 47 36 46 8 18 84 17 60 89 101 ) ,2: (0 21 73 72 39 67 23 75 41 22 74 56 4 25 55 54 24 80 68 77 101 ) ,3: (0 27 69 30 71 65 35 66 20 32 10 70 1 101 ) ,4: (0 28 12 76 33 51 9 81 29 34 78 79 3 50 26 53 101 ) ,5: (0 40 2 87 15 43 57 97 37 100 91 93 13 58 101 ) ,6: (0 52 31 88 62 11 63 90 64 49 19 7 48 101 ) ,7: (0 95 59 92 98 42 14 44 38 86 16 61 85 99 96 94 6 101 ) ,;0,0,31200,158202,479429,1171517,2039519,2756560,3299591,3418529,3011558,2344496,1652694,1082768,605335,275188,76349,12942,951,38;0,0,89400,792687,3500491,10035448,19645660,29891314,39394756,43557693,39628625,30620313,20985926,13037830,7110046,3403960,1170424,219557,13272,58
Rdp206;1vehc2pcs50bp;false;true;1E+11;10894.9;10802.6;10894.9;3600;336.474;3287.94;3600;1;0;0,0,47189,201360,546589,1304135,2572770,4393565,6651961,8774164,10132903,10334446,8949465,6762968,4444466,2473484,1136039,414042,112694,25285,3097,502,133,18;0,0,115041,842457,3414713,9662437,21288154,39711209,63313562,85706815,99088575,98753949,84733889,63760354,41449753,22384577,10039833,3438029,850451,145954,9501,641,133,18
Rdp207;1vehc2pcs50bp;false;true;1E+11;10044.2;9985.3;10044.2;3600;1072.33;3006.88;3600;1;0;0,0,44599,211731,576424,1439887,3033126,5408587,8298955,11300552,13677529,14983854,14988339,13916556,11976664,9695180,7357454,4860999,2651779,1131451,374515,97222,17870,3393,589,50;0,0,63243,382771,1333920,3733036,8327982,15347998,24251430,33558897,41314469,45665841,45751318,42352167,36427772,29603720,22286818,14518457,7954958,3441687,1199723,315049,63847,9976,616,55
Rdp208;1vehc2pcs50bp;false;true;1E+11;9291.75;9291.75;9291.75;3600;3600;3600;3600;1;0;0,0,68615,314631,880887,2565390,6262804,12396498,20452269,29319476,37448339,43791884,47580112,47446286,42779885,35067524,25610579,15989167,8241641,3458256,1168840,331715,80067,16640,2948,616,186,14;0,0,68615,310423,842050,2402002,5799978,11367877,18475122,26153086,33043561,38380067,41493555,41194109,37078105,30498038,22418116,14127983,7364071,3142575,1084646,316343,78046,16640,2948,616,186,14
Rdp209;1vehc2pcs50bp;true;true;10752.8;10752.8;10648.5;10752.8;2609.96;148.352;2609.96;3600;1;1: (0 2 87 57 15 43 42 97 13 58 101 ) ,2: (0 6 5 83 18 8 45 17 84 93 99 94 101 ) ,3: (0 27 69 31 88 62 63 90 30 51 71 9 81 33 77 76 50 101 ) ,4: (0 28 12 29 80 68 3 79 78 34 35 65 66 20 32 10 70 1 101 ) ,5: (0 52 7 82 47 19 11 64 49 36 46 48 60 89 101 ) ,6: (0 53 40 21 73 72 75 41 22 74 23 67 39 56 4 25 55 24 54 26 101 ) ,7: (0 95 59 92 98 85 61 16 86 38 14 44 91 100 37 96 101 ) ,;0,0,45687,271742,828829,2006835,3688014,5544692,6817402,7183389,6592200,5183702,3384457,1779283,739512,267973,84265,18594,2961,79,9;0,0,145490,1554109,6417565,17847126,37190969,60485913,78323495,83658713,75876906,59121953,38397999,20099322,8605755,3227078,997854,223616,26640,137,9
Rdp210;1vehc2pcs50bp;true;true;11052;11052;10986.5;11052;1123.58;184.16;1123.58;3600;1;1: (0 2 57 42 15 43 14 100 37 93 96 101 ) ,2: (0 18 45 82 48 47 36 46 8 83 84 17 5 60 89 101 ) ,3: (0 21 73 72 39 67 23 56 75 22 41 74 4 55 25 54 26 101 ) ,4: (0 27 69 30 51 33 71 65 35 66 20 70 1 101 ) ,5: (0 28 12 76 3 79 81 9 34 78 29 24 80 68 77 50 101 ) ,6: (0 52 7 88 62 11 64 49 19 63 90 32 10 31 101 ) ,7: (0 53 40 87 97 95 94 13 58 101 ) ,8: (0 59 92 98 85 91 44 38 86 16 61 99 6 101 ) ,;0,0,39070,223383,776754,2058572,3961852,6191229,7824095,8262284,7516928,6175873,4402030,2633816,1289385,453997,115085,22265,2487,333,54,8;0,0,79531,700756,3243776,9532615,19928765,32994984,43253177,46652757,43176788,35767528,25107836,14316686,6451282,2280848,610969,123460,17063,944,54,8
Rdp211;1vehc2pcs50bp;false;true;1E+11;9567.59;9547.54;9567.59;3600;2003.17;3388.29;3600;1;0;0,0,44444,244275,859463,2784734,6767616,12830436,19255057,24794539,28257181,29231057,27088191,22481452,16534509,10267427,4999631,1909796,602113,151571,35015,5939,637,17;0,0,49445,303569,1203123,4103013,10209105,19712915,30209958,39551663,45831331,48272959,45162087,37791848,27933596,17433169,8714444,3367981,1062618,283124,60921,8078,637,17
Cdp101;1vehc2pcs90bp;true;true;18357.6;18357.6;16913.2;18327.2;103.443;0.559147;36.3727;3600;21;1: (0 5 3 7 8 10 101 ) ,2: (0 13 11 9 6 4 2 1 75 101 ) ,3: (0 17 18 19 15 16 14 12 101 ) ,4: (0 20 24 25 27 22 21 101 ) ,5: (0 31 35 37 38 39 36 34 101 ) ,6: (0 32 33 29 30 28 26 23 101 ) ,7: (0 43 42 41 46 48 51 50 52 49 101 ) ,8: (0 54 53 56 58 60 59 68 101 ) ,9: (0 57 55 40 44 45 47 101 ) ,10: (0 63 62 74 72 61 64 66 69 101 ) ,11: (0 67 65 101 ) ,12: (0 81 78 76 71 70 73 77 79 80 101 ) ,13: (0 90 87 86 83 82 84 89 101 ) ,14: (0 95 94 92 93 97 100 99 101 ) ,15: (0 98 96 85 88 91 101 ) ,;0,0,13445,67739,113878,74874,24675,4042,124,0;0,0,584779,4699976,11053049,9287279,2945230,377005,18134,0
Cdp102;1vehc2pcs90bp;false;true;17993.3;17960.2;16661.3;17910.1;3600;5.4396;515.802;3600;136;1: (0 7 8 6 4 2 1 75 101 ) ,2: (0 13 17 10 11 9 3 5 101 ) ,3: (0 18 19 15 16 14 12 99 98 101 ) ,4: (0 20 24 25 27 22 21 101 ) ,5: (0 31 35 37 38 39 36 34 101 ) ,6: (0 32 33 29 30 28 26 23 101 ) ,7: (0 43 42 41 40 44 46 47 101 ) ,8: (0 55 54 53 56 58 60 68 69 101 ) ,9: (0 57 59 45 48 51 50 52 49 101 ) ,10: (0 67 65 63 62 74 61 64 66 101 ) ,11: (0 81 78 76 71 70 73 77 79 80 72 101 ) ,12: (0 90 87 86 83 82 84 85 88 89 101 ) ,13: (0 95 94 92 93 97 100 96 91 101 ) ,;0,0,44111,216164,440214,504302,215722,24618,1481,0;0,1488,9342150,65841614,174190511,201348287,100057924,14926950,521422,0
Cdp103;1vehc2pcs90bp;false;true;1E+11;17669;16505.5;17645.5;3600;13.3692;2179.84;3600;8;0;0,176,131076,476172,858354,930311,461079,93386,4464,0;0,61301,16745270,82906215,165162093,159488633,72724338,13121998,665979,15249
Cdp104;1vehc2pcs90bp;false;true;1E+11;16865.8;16371.4;16865.8;3600;81.231;3357.53;3600;1;0;0,173,127398,1416339,4636479,6484772,3645233,671686,39760,533;0,13831,2423223,33652232,139779854,203153586,108203939,19763490,1015862,9129
Cdp105;1vehc2pcs90bp;true;true;18955.3;18955.3;17138.8;18904.3;222.435;0.86097;81.7735;3600;29;1: (0 5 3 7 8 6 2 1 75 101 ) ,2: (0 13 10 11 9 4 101 ) ,3: (0 17 18 19 15 16 14 12 101 ) ,4: (0 20 25 27 29 30 28 26 23 22 21 101 ) ,5: (0 24 32 31 51 50 52 49 47 101 ) ,6: (0 33 35 37 38 39 36 34 101 ) ,7: (0 43 42 41 40 44 46 45 48 101 ) ,8: (0 55 54 53 56 58 60 59 101 ) ,9: (0 57 72 61 64 68 69 101 ) ,10: (0 67 65 63 62 74 66 101 ) ,11: (0 81 78 76 71 70 73 80 101 ) ,12: (0 90 87 86 84 85 88 89 91 101 ) ,13: (0 96 95 94 92 93 97 100 99 101 ) ,14: (0 98 83 82 77 79 101 ) ,;0,0,22587,113288,149549,94172,24956,3000,191,0;0,0,1412237,11981128,27625607,20912271,6130253,712380,34880,0
Cdp106;1vehc2pcs90bp;false;true;1E+11;18714.7;16873.9;18621.1;3600;1.05458;123.007;3600;403;0;0,0,27654,116318,164445,102083,34461,6976,206,0;0,0,9504313,93689814,244169637,231260936,89486165,12978283,457603,0
Cdp107;1vehc2pcs90bp;false;true;1E+11;18365.3;16823;18268.5;3600;0.85292;94.2614;3600;508;0;0,0,27299,87380,99741,66089,30905,9179,336,0;0,0,16092506,125199954,270685737,214697149,79553868,16154622,281527,0
Cdp108;1vehc2pcs90bp;true;true;17931.5;17931.5;16807.5;17931.5;171.448;2.14202;171.448;3600;1;1: (0 5 3 7 8 9 6 4 2 75 101 ) ,2: (0 15 19 16 14 12 100 99 1 101 ) ,3: (0 18 17 13 11 10 101 ) ,4: (0 20 24 27 25 22 21 101 ) ,5: (0 31 35 37 38 39 36 34 101 ) ,6: (0 32 33 29 30 28 26 23 101 ) ,7: (0 43 42 41 40 44 45 46 47 101 ) ,8: (0 55 54 53 56 58 60 68 69 101 ) ,9: (0 63 57 59 48 51 50 52 49 101 ) ,10: (0 67 65 62 74 72 61 64 66 101 ) ,11: (0 87 81 78 76 71 70 73 77 79 80 101 ) ,12: (0 90 86 83 82 84 85 88 89 91 101 ) ,13: (0 98 96 95 94 92 93 97 101 ) ,;0,18,53214,228685,348680,236034,49829,3349,0,0;0,4596,1709777,11625994,22808478,16685820,4546189,376971,2061,0
Cdp109;1vehc2pcs90bp;false;true;17937.5;17934.1;16724.1;17892.1;3600;4.59567;648.433;3600;78;1: (0 5 3 7 8 9 6 4 75 1 2 101 ) ,2: (0 15 16 14 12 100 97 99 101 ) ,3: (0 18 19 17 13 11 10 101 ) ,4: (0 20 25 27 30 28 26 23 22 21 101 ) ,5: (0 31 35 37 38 39 36 34 101 ) ,6: (0 32 33 29 24 101 ) ,7: (0 42 41 40 57 72 61 64 69 101 ) ,8: (0 43 46 44 45 48 51 50 52 49 47 101 ) ,9: (0 55 54 53 56 58 60 59 68 101 ) ,10: (0 67 65 63 74 62 66 101 ) ,11: (0 81 78 76 71 70 73 77 79 80 101 ) ,12: (0 90 87 86 83 82 84 85 89 101 ) ,13: (0 98 96 95 94 93 92 88 91 101 ) ,;0,0,77595,441421,613181,451024,151994,32506,3726,0;0,75755,9216500,117644747,283648463,275175390,123004282,27200109,1971475,2825
Cdp201;1vehc2pcs90bp;true;true;10268.9;10268.9;10209;10268.9;420.866;279.987;420.866;3600;1;1: (0 20 24 29 6 32 33 31 35 37 38 39 36 34 28 26 23 25 21 101 ) ,2: (0 22 27 30 18 19 16 14 12 15 17 13 9 11 10 8 101 ) ,3: (0 67 63 62 74 72 61 64 66 69 101 ) ,4: (0 68 65 49 55 54 53 56 58 60 59 57 40 44 46 45 51 50 52 47 43 42 41 48 101 ) ,5: (0 88 84 86 83 82 85 76 71 70 73 80 79 81 78 77 96 87 101 ) ,6: (0 93 5 75 2 1 99 100 97 92 94 95 98 7 3 4 89 91 90 101 ) ,;0,0,572503,1843769,4576852,9063545,11778132,8309925,4727694,1790159,372928,133455,24939,3095;0,0,732612,2658454,6669986,13185113,16827371,12005585,6609387,2352937,467764,147942,25065,3101
Cdp202;1vehc2pcs90bp;true;true;10201.1;10201.1;10191.3;10201.1;1488.35;831.009;1488.35;3600;1;1: (0 20 24 29 6 32 33 31 35 37 38 39 36 34 28 26 23 25 21 101 ) ,2: (0 22 27 30 18 19 16 14 12 15 17 13 9 11 10 8 101 ) ,3: (0 67 63 62 74 72 61 64 66 69 101 ) ,4: (0 68 65 49 55 54 53 56 58 60 59 57 40 44 46 45 51 50 52 47 43 42 41 48 101 ) ,5: (0 88 84 86 83 82 85 76 71 70 73 80 79 81 78 77 87 96 101 ) ,6: (0 93 5 75 2 1 99 100 97 92 94 95 98 7 3 4 89 91 90 101 ) ,;0,0,578981,4181589,12582700,23713701,24864633,16174019,8139036,2642219,597760,69109,1243;0,0,899652,7731310,23476878,41713912,42950058,27108375,12949857,3910579,832941,90648,1243
Cdp203;1vehc2pcs90bp;false;true;1E+11;10127.9;10127.9;10127.9;3600;3600;3600;3600;1;0;0,0,775071,6849223,35169042,84071398,107884491,93865177,52108172,18892927,4753995,574322,40875,5192,173,46,27,17,5;0,0,745422,6448843,32937705,78391698,99997469,86483639,47658317,17036740,4148378,454368,25960,3620,173,46,27,17,5
Cdp204;1vehc2pcs90bp;false;false;1E+11;-2.49999E+13;-2.49999E+13;-1000000000;3600;3600;3600;3600;1;0;0,0,417588,3055372,15798697,45399276,74754534,73497600,49446829,18903408,4364893,542019,63373,4873,688,191,93,42,9;0,0,366011,2580673,13186081,37601041,61634004,61141963,40945790,15612872,3555323,439155,49543,3856,688,191,93,42,9
Cdp205;1vehc2pcs90bp;true;true;10231.8;10231.8;10215.9;10231.8;297.988;232.401;297.988;3600;1;1: (0 20 24 29 6 32 33 31 35 37 38 39 36 34 28 26 23 25 21 101 ) ,2: (0 22 27 30 18 19 16 14 12 15 17 13 9 11 10 8 101 ) ,3: (0 67 63 62 74 72 61 64 66 69 101 ) ,4: (0 68 65 49 55 54 53 56 58 60 59 57 40 44 46 45 51 50 52 47 42 41 43 48 101 ) ,5: (0 86 84 83 82 85 76 71 70 73 80 79 81 78 77 87 96 101 ) ,6: (0 93 5 75 2 1 99 100 97 92 94 95 98 7 3 4 89 91 88 90 101 ) ,;0,0,597494,4176428,9325589,14256619,11110140,4977401,1877335,672766,157255;0,0,757696,5489323,12132031,18014622,13940229,6413629,2505642,863587,191890
Cdp206;1vehc2pcs90bp;true;true;10213.1;10213.1;10172.1;10213.1;1346.77;597.197;1346.77;3600;1;1: (0 20 24 29 6 32 33 31 35 37 38 39 36 34 28 26 23 25 21 101 ) ,2: (0 22 27 30 18 19 16 14 12 15 17 13 9 11 10 8 101 ) ,3: (0 67 63 62 74 72 61 64 66 69 101 ) ,4: (0 68 65 49 55 54 53 56 58 60 59 57 40 44 46 45 51 50 52 47 42 41 43 48 101 ) ,5: (0 86 88 84 83 82 85 76 71 70 73 80 79 81 78 77 87 96 101 ) ,6: (0 93 5 75 2 1 99 100 97 92 94 95 98 7 3 4 89 91 90 101 ) ,;0,0,1288462,5188235,13739181,23484611,20418952,14469742,6385066,1374368,292947,54731,822;0,0,1770176,8130893,21742816,38051820,34270283,25126964,11702534,2616892,509040,85383,1014
Cdp207;1vehc2pcs90bp;true;true;10155.7;10155.7;10082.6;10155.7;2497.44;786.326;2497.44;3600;1;1: (0 20 24 29 6 32 33 31 35 37 38 39 36 34 28 26 23 25 21 101 ) ,2: (0 22 27 30 17 18 19 16 14 12 15 13 9 11 10 8 101 ) ,3: (0 67 63 62 74 72 61 64 66 69 68 65 49 55 54 53 56 58 60 59 57 40 44 46 45 51 50 52 47 42 41 43 48 101 ) ,4: (0 86 84 83 82 85 76 71 70 73 80 79 81 78 77 87 96 101 ) ,5: (0 93 5 75 2 1 99 100 97 92 94 95 98 7 3 4 89 91 88 90 101 ) ,;0,0,939845,4902177,14436911,26532689,26660288,16295353,7752779,2700472,715187,109967,142;0,0,2130546,12557777,38753529,70389145,69520737,40178837,17635345,5963591,1492389,204707,1417
Cdp208;1vehc2pcs90bp;true;true;10219.9;10219.9;10189.4;10219.9;1837.78;1188.77;1837.78;3600;1;1: (0 20 24 29 6 32 33 31 35 37 38 39 36 34 28 26 23 25 21 101 ) ,2: (0 22 27 30 18 19 16 14 12 15 17 13 9 11 10 8 101 ) ,3: (0 67 63 62 74 72 61 64 66 69 101 ) ,4: (0 68 65 49 55 54 53 56 58 60 59 57 40 44 46 45 51 50 52 47 42 41 43 48 101 ) ,5: (0 91 88 86 84 83 82 85 76 71 70 73 80 79 81 78 77 87 96 101 ) ,6: (0 93 5 75 2 1 99 100 97 92 94 95 98 7 3 4 89 90 101 ) ,;0,0,768317,6159674,22346904,27060700,21854905,22797403,12520061,5651042,1840540,395113,55269,3061;0,0,966197,8822941,31504768,37810478,30572957,30848817,17279259,7882103,2579565,577137,85390,4678,20
RCdp101;1vehc2pcs90bp;true;true;25003.7;25003.7;24834.5;25003.7;3.65028;0.584456;3.65008;3600;1;1: (0 2 7 6 8 46 4 100 101 ) ,2: (0 14 47 15 16 17 13 101 ) ,3: (0 31 27 29 34 50 101 ) ,4: (0 33 30 28 26 32 93 101 ) ,5: (0 42 44 43 37 35 101 ) ,6: (0 45 5 3 1 70 101 ) ,7: (0 59 75 58 77 101 ) ,8: (0 61 81 54 96 101 ) ,9: (0 64 51 76 89 91 101 ) ,10: (0 65 52 57 22 49 20 24 101 ) ,11: (0 69 98 88 53 55 68 101 ) ,12: (0 72 39 36 40 38 41 101 ) ,13: (0 73 79 78 60 101 ) ,14: (0 82 12 11 9 10 101 ) ,15: (0 83 23 21 19 18 48 25 101 ) ,16: (0 90 101 ) ,17: (0 92 62 67 71 94 80 101 ) ,18: (0 95 63 85 84 56 66 101 ) ,19: (0 99 86 87 97 74 101 ) ,;0,0,20212,100108,124472,99112,43571,6180,415,0;0,0,66338,395423,570020,449290,190171,28633,1805,0
RCdp102;1vehc2pcs90bp;true;true;23636.1;23636.1;23087.5;23598.9;248.147;3.6355;100.211;3600;33;1: (0 2 45 1 3 5 8 6 55 101 ) ,2: (0 11 10 13 17 12 82 101 ) ,3: (0 14 47 15 16 9 87 74 52 101 ) ,4: (0 39 36 40 38 41 54 101 ) ,5: (0 42 44 43 35 37 72 101 ) ,6: (0 50 31 29 27 26 34 101 ) ,7: (0 61 81 68 101 ) ,8: (0 63 33 28 30 32 101 ) ,9: (0 64 51 76 89 85 95 91 101 ) ,10: (0 65 57 22 49 20 24 101 ) ,11: (0 69 88 53 78 60 98 101 ) ,12: (0 73 79 7 46 4 100 70 101 ) ,13: (0 83 19 23 18 48 21 25 77 101 ) ,14: (0 90 101 ) ,15: (0 92 62 67 84 56 66 101 ) ,16: (0 96 71 93 94 80 101 ) ,17: (0 99 86 59 97 75 58 101 ) ,;0,0,24138,148144,343548,366800,202054,45779,3189,0;0,0,563800,5528016,17449752,20517508,12136581,2732721,169065,0
RCdp103;1vehc2pcs90bp;true;true;22182.7;22182.7;21702.7;22129;3337;23.262;728.864;3600;69;1: (0 2 45 1 3 5 8 6 55 101 ) ,2: (0 11 15 16 9 10 13 82 90 101 ) ,3: (0 19 48 21 23 49 22 24 66 101 ) ,4: (0 39 36 35 37 72 54 81 101 ) ,5: (0 42 43 44 40 38 41 61 68 101 ) ,6: (0 50 33 63 85 84 56 101 ) ,7: (0 59 87 97 75 58 77 101 ) ,8: (0 64 51 76 89 18 25 20 101 ) ,9: (0 65 99 52 86 74 57 83 101 ) ,10: (0 69 98 53 78 73 17 47 14 12 101 ) ,11: (0 88 60 79 7 46 4 100 70 101 ) ,12: (0 91 92 95 62 67 71 93 96 80 101 ) ,13: (0 94 34 27 30 32 28 26 29 31 101 ) ,;0,171,108894,785975,1644025,1706610,1025518,383269,78327,1759;0,11636,4816556,42483155,116429646,162282247,121188503,45931255,7234427,128892
RCdp104;1vehc2pcs90bp;false;true;1E+11;20387.6;20165.9;20387.6;3600;189.998;3585.1;3600;1;0;0,56,168511,1426991,5017078,8302970,7589728,4102306,1210594,145020,1760;0,1051,1590279,16698810,68517987,130173509,128563044,66319912,16179541,1530198,15440
RCdp105;1vehc2pcs90bp;true;true;24063.2;24063.2;23730.8;24057.6;48.6599;2.37508;44.0414;3600;3;1: (0 12 14 15 16 47 78 60 101 ) ,2: (0 28 26 27 29 31 34 94 101 ) ,3: (0 39 36 37 38 41 72 54 101 ) ,4: (0 42 44 40 35 43 101 ) ,5: (0 45 5 8 6 2 100 101 ) ,6: (0 51 76 89 48 21 25 24 101 ) ,7: (0 59 87 97 75 77 101 ) ,8: (0 63 85 33 30 32 50 91 101 ) ,9: (0 64 84 56 66 101 ) ,10: (0 65 99 52 86 57 74 58 101 ) ,11: (0 69 88 53 55 101 ) ,12: (0 81 61 68 101 ) ,13: (0 82 11 9 10 13 17 101 ) ,14: (0 83 19 23 18 22 49 20 101 ) ,15: (0 90 101 ) ,16: (0 92 95 62 67 71 93 96 80 101 ) ,17: (0 98 73 79 7 46 4 3 1 70 101 ) ,;0,0,22306,127805,339473,348388,143106,24869,1407,0;0,0,162739,1456586,5200986,6475573,2952992,454109,19340,0
RCdp106;1vehc2pcs90bp;true;true;22793.1;22793.1;22098.3;22734;610.773;3.62433;102.386;3600;115;1: (0 2 45 5 3 1 70 68 101 ) ,2: (0 11 12 14 47 15 16 17 101 ) ,3: (0 31 29 27 26 28 34 50 80 101 ) ,4: (0 52 59 75 97 58 77 74 101 ) ,5: (0 61 42 44 43 40 35 37 101 ) ,6: (0 64 19 18 21 23 25 48 24 101 ) ,7: (0 65 83 57 22 49 20 66 101 ) ,8: (0 67 33 30 32 89 101 ) ,9: (0 69 98 53 78 73 60 55 101 ) ,10: (0 72 36 38 39 41 81 101 ) ,11: (0 82 99 86 87 9 13 10 101 ) ,12: (0 88 79 7 6 8 46 4 100 101 ) ,13: (0 90 101 ) ,14: (0 92 94 71 93 96 54 101 ) ,15: (0 95 62 63 85 76 51 84 56 91 101 ) ,;0,0,30028,159806,398181,442621,267253,79641,15508,354;0,66,1477551,12979235,40942421,49746465,30602780,9337929,1639260,18383
RCdp107;1vehc2pcs90bp;true;true;21383.5;21383.5;20880;21383.5;427.448;22.3486;427.448;3600;1;1: (0 2 4 45 5 3 1 70 100 101 ) ,2: (0 11 9 87 59 75 97 58 77 101 ) ,3: (0 31 29 27 28 26 34 30 32 33 101 ) ,4: (0 64 51 85 63 76 89 56 91 101 ) ,5: (0 65 99 52 86 74 57 24 22 66 101 ) ,6: (0 69 98 78 73 79 7 8 46 6 60 101 ) ,7: (0 72 38 40 36 35 37 39 41 101 ) ,8: (0 81 61 43 44 42 68 101 ) ,9: (0 82 12 14 47 17 16 15 13 10 101 ) ,10: (0 83 19 25 23 21 18 48 49 20 101 ) ,11: (0 90 53 88 55 101 ) ,12: (0 92 95 84 62 50 67 80 101 ) ,13: (0 94 71 93 96 54 101 ) ,;0,0,43560,385533,1407906,2167701,1584328,637550,129380,3664;0,0,364464,4905867,22627049,39297050,29625705,11603060,2141436,51054
RCdp108;1vehc2pcs90bp;false;true;1E+11;20343;19584.1;20343;3600;79.3031;3568.22;3600;1;0;0,0,128851,1245648,4979761,8218240,6335463,2539294,462473,19847;0,0,1737635,23673738,104480572,185809069,146804746,55318850,9930501,603597
